ID,Lemma,POS,Synset_ID,Synset_Lemma (?),Definition,Definition' source,Example,Example' source,Original HurtLex Category,Stereotype,synset_category,synonyms_en,definition_en,definition_category,ERIS_score,aikia_offensive_score
EL251,χωριάτης,NOUN,,"['βλάχος', 'επαρχιώτης', 'ακαλλιέργητος', 'μπουρτζόβλαχος']",άτομο από την ύπαιθρο που θεωρείται άξεστο ή απλοϊκό,,"Βεβαίως, όλοι μας το βλέπουμε πως ο Σωτήρης είναι χωριάτης και, καμιά φορά, σαχλός μέχρις αηδίας.",,pa,,,"['country bumpkin', 'yokel', 'rustic', 'peasant']",uncouth peasant,Person,1.09,1.12
EL1272,ψάρι,NOUN,,"['θύμα', 'άβγαλτος', 'αρχάριος', 'γλαρωμένος']",αφελής και άπειρος άνθρωπος που πέφτει εύκολα θύμα,,"Άσσος στην οικονομία, ψάρι στην πολιτική, Ποιός είναι?",,asm,,,"['naive', 'sucker', 'newbie', 'greenhorn']",naive greenhorn,Person,0.21,
EL2103,ψείρα,NOUN,,"['κόνιδα', 'σκνίπα', 'κοριός', 'ψείρακι']",μικρό παρασιτικό έντομο που ζει στα μαλλιά ανθρώπων ή ζώων,,"Είδα το Δημήτρη, ή μάλλον ένα ζητιάνο που ήταν τάχα ο Δημήτρης, γεμάτο ψείρες.",,cds,,,"['louse', 'nit', 'parasite', 'bug']",louse insect,Object,0.28,0.53
EL2103,ψείρα,NOUN,,"['τσιγκούνης', 'λεπτολόγος', 'μίζερος', 'τσιφούτης']",άτομο υπερβολικά τσιγκούνικο ή σχολαστικό σε λεπτομέρειες,,"«Να μην ψάξουμε για λεφτά;» με ρώτησε ο Σωτήρης, ο υπαστυνόμος, που είναι ψείρας.",,cds,,,"['cheapskate', 'penny-pincher', 'nitpicker', 'miser']",cheapskate or nitpicker,Person,0.28,0.52
EL2103,ψείρα,NOUN,,"['υποψία', 'καχυποψία']",ύποπτη σκέψη που γεννά καχυποψία,,Σας εχει συμβει ρε παιδια? Μου μπηκαν ψειρες στα αυτια οτι εγινε εσκεμμενα,,cds,,,"['naggingdoubt', 'suspicion']",nagging doubt,Event,0.28,
EL340,ψέμα,NOUN,,"['ψευτιά', 'ανακρίβεια', 'μούφα', 'παραμύθι']",ψευδής δήλωση με σκοπό την παραπλάνηση,,"«Τι να κάνω; Καλά θα 'ταν να του 'χε πει απ' την αρχή την αλήθεια, αλλ' αφού του 'πε ψέματα, δε θέλω να την εκθέσω.",,qas,,,"['lie', 'falsehood', 'untruth', 'deception']",lie : intentional false statement,Event,0.43,0.45
EL362,ψεματάκι,NOUN,,"['άσπρο ψέμα', 'μικρό ψέμα', 'αθώο ψέμα', 'ιστοριούλα']",μικρή και συνήθως ακίνδυνη ανακρίβεια που λέγεται για να αποφευχθεί αμηχανία,,Τώρα το είπες το ψεματάκι σου Ηλία.. δεν θα σε χαλούσε να έφευγε το τσόφλι ο Αγόρου.. #survivorGR,,qas,,,"['white lie', 'little lie', 'fib', 'minor falsehood']",little white lie : deliberately harmless falsehood,Event,0.15,1.07
EL1608,ψευδής,ADJ,,"['ψεύτης', 'ανειλικρινής', 'δόλιος']",χαρακτηρισμός για άτομο που λέει ανακρίβειες και αποκρύπτει την αλήθεια,,Ήταν που απλά τις ξεκρεμασε και του έπεσαν κατά λάθος από τα χέρια. Εδώ βέβαια όταν εισαι ψευδής τι ακριβώς λέει η θρησκεία για αυτούς που κάνουν μεγαλεπήβολους σταυρούς;,,dmc,,,"['lying', 'mendacious', 'dishonest']",adjective for a person who tells lies,Person,0.52,
EL1608,ψευδής,ADJ,,"['αναληθής', 'ψεύτικος', 'κίβδηλος', 'πλαστός']",επίθετο για πληροφορία ή δήλωση που δεν ανταποκρίνεται στην πραγματικότητα,,Τα μπουρδελοκαναλα σας.Και η δημοσιογράφοι σας. Πληρωμένη.Για ψευδής ειδήσεις. Κάνανε γαργάρα. Και είναι συνένοχοι σε αυτό. Τον είχαν και συνάδελφο. Αίσχος?,,dmc,,,"['false', 'untrue', 'fake', 'bogus']",adjective for a statement that is not true,Behavioral_Trait,0.52,1.29
EL365,ψευδολόγος,NOUN,,"['ψεύτης', 'ψευδομάρτυρας', 'λαοπλάνος', 'παραμυθάς']",άτομο που συστηματικά διατυπώνει ψέματα,,Ένα από τα πιο θλιβερά που διδάχτηκα σε αυτόν τον πόλεμο ήταν πως ο τύπος της Αριστεράς ήταν το ίδιο ψευδολόγος και ανέντιμος όσο και της Δεξιάς.[...]Είναι άσχημο να αναγκάζεται να μπαίνει κανείς στις λεπτομέρειες της εσωτερικής πολιτικής των κομμάτων. Μοιάζει σα να βουτάς σε,,cds,,,"['liar', 'fabricator', 'prevaricator', 'deceiver']",person who persistently tells lies,Person,0.39,
EL1608,ψευδός,ADJ,,"['βραδυγλώσσος', 'συριστικός', 'αψόγλωσσος']",άτομο με διαταραχή άρθρωσης που προφέρει λανθασμένα συλλαβές ή σύμφωνα,,"Είμαι ένας συγγραφέας με δυσλεξία, επαγγελματίας ομιλητής που ήμουν σε λογοθεραπεία για τρία χρόνια ως παιδί επειδή ήμουν ψευδός.",,dmc,,,"['lisping', 'speech-disordered']",lisping person : speaker who mis-articulates certain phonemes,Person,0.23,
EL1608,ψευδός,ADJ,,"['ψευδής', 'πλαστός', 'ανακριβής']","δήλωση που δεν ανταποκρίνεται στην αλήθεια, ιδίως σε νομικό πλαίσιο",,Γερμανία: H Aναλένα Μπέρμποκ είναι ο κύριος στόχος ψευδών ειδήσεων από ΜΜΕ,,dmc,,,"['false', 'fabricated', 'perjured']",false statement : legally untrue deposition,Behavioral_Trait,0.23,0.52
EL339,ψεύδος,NOUN,,"['αναλήθεια', 'ψευδός', 'απάτη']",λόγος ή ιδέα που αντίκειται στην πραγματικότητα,,- Κι ως πότε θα κρατήσει αυτό το ψεύδος; Κάποτε θα το μάθει.,,dmc,,,"['lie', 'falsehood', 'fabrication']",lie; false statement,Event,0.44,1.02
EL1612,ψεύτης,NOUN,,"['ψευδολόγος', 'απατεώνας', 'παραμυθατζής', 'λαοπλάνος']","άτομο που δηλώνει σκόπιμα αναλήθειες, συνήθως επανειλημμένα",,Ψεύτρα!,,dmc,,,"['liar', 'fibber', 'deceiver', 'prevaricator']",person who deliberately lies,Person,0.56,1.07
EL1081,ψεύτικος,ADJ,,"['πλαστός', 'κίβδηλος', 'μαϊμού', 'τεχνητός']","Πράγμα ή έκφραση που μιμείται το αληθινό χωρίς να διαθέτει την ουσία του (π.χ. χαμόγελο, έγγραφο)",,"Δεν υπάρχει μεγαλύτερη, πιο βαθιά ανηθικότητα από αυτήν εκείνου που απευθύνεται στον λαό με προτεταμένο δάχτυλο, μεταφέροντάς του με ψεύτικα διλήμματα ευθύνες που δεν του αναλογούν, για να καλύψει τις δικές του και αυτές του συστήματος που υπηρετεί. Ανθρωπάριο.",,dmc,,,"['fake', 'counterfeit', 'bogus', 'phony']",object that is not genuine,Behavioral_Trait,0.59,1.09
EL1081,ψεύτικος,ADJ,,"['υποκριτικός', 'ανειλικρινής', 'δόλιος', 'πλαστός']","Άνθρωπος που παρουσιάζει ψεύτικη εικόνα, υποκρίνεται ή απομιμείται συναισθήματα κι έτσι κρίνεται αναξιόπιστος",,Σε μισώ με πάθος.....Ο πιο ψεύτικος άνθρωπος παγκοσμιως,,dmc,,,"['insincere', 'phony', 'two-faced', 'sham']",insincere or phony person,Person,0.59,
EL734,ψωλή,NOUN,,"['καβλί', 'πουλί', 'τσουτσούνι', 'φαλλός']",χυδαίος όρος για το ανδρικό γεννητικό όργανο,,username Έχω μεγάλη ψωλη γι'αυτό έχω αυτοπεποίθηση. Η μάνα σου θα επιβεβαιώσει..,,asm,,,"['dick', 'cock', 'penis', 'phallus']",vulgar word for penis,Object,1.32,1.35
EL734,ψωλή,NOUN,,"['πούτσος', 'μαλαπέρδα', 'καβλί']","Χυδαίος χαρακτηρισμός άνδρα, ταυτίζοντας τον με το ανδρικό μόριο για να τον μειώσει ή να εκφράσει επιθετικότητα",,Ασχολήσου με καμιά ψωλή και άσε να μιλήσει κανένας άλλος για την παραβατικότητα των γύφτων,,asm,,,"['dick', 'prick', 'cock']",dick (slur) : vulgar insult equating a man to his penis,Person,1.32,
EL1098,ψωμάκι,NOUN,,"['παχάκι', 'σωσίβιο', 'ψωμάκια'']","Mαλακό εξόγκωμα που σχηματίζεται στα πλαϊνά των γλουτών ή της μέσης· θεωρείται αντιαισθητικό και αναφέρεται μειωτικά σε λόγο, ιδίως για γυναικείες σιλουέτες",,"Άμα ο κώλος της δεν έχει καί τά ψωμάκια του δεν νοιώθεις κώλο, την κολόνα της ΔΕΗ νοιώθεις.",,om,,,"['love handles', 'muffin top']","love handle : small bulge of fat on the side of the waist, mentioned with disparaging intent",Object,0,
EL1098,ψωμάκι,NOUN,,"['σεξ', 'πηδήματα']","Σεξουαλική επαφή – στην αργκό, μεταφορική ονομασία της πράξης του σεξ",,Με το καλημέρα ψωμάκι,,om,,,"['get-laid', 'score', 'nookie']",get laid : informal term for having sexual intercourse,Event,0,
EL1098,ψωμάκι,NOUN,,"['μεροκάματο', 'βιοπορισμός', 'μισθός (οικ.)']","Mικρό εισόδημα που αποκτά κανείς με εργασία· λέγεται οικεία ή χιουμοριστικά στη φράση βγάζω / κερδίζω το ψωμάκι μου, όπου το ψωμί συμβολίζει τα αναγκαία προς το ζην",,username Ευτυχώς υπάρχει ο Ολυμπιακός και βγάζουν το ψωμάκι τους κι αυτοί. Όπως επίσης ευτυχώς υπάρχει ο Ολυμπιακός και ασχολούνται και οι υπόλοιποι φίλαθλοι-οπαδοι με το ποδόσφαιρο γιατί άμα περιμεναν από τις ομάδες τους θα είχαν πεσει σε βαθιά καταθλιψη. Είμαστε ο λόγο υπαρξης σας!,,om,,,"['bread', 'living', 'livelihood', 'wages']",bread / living : money earned to make ends meet,Object,0,0.27
EL1430,ψωράλογο,NOUN,,"['σαραβαλάκι', 'ψοφίμι', 'τρισάθλιο άλογο', 'κουτσόλογο']","Άλογο πολύ αδύνατο, γεμάτο ψώρα, άρα άχρηστο για ιππασία ή εργασία",,"Ο δικός μου μονόκερως είναι ένα ψωράλογο με έναν αποφρακτηρα στο κούτελο. Πριγκιπετσα, 46 χρόνια επιτυχίες",,an,,,"['nag', 'old crock', 'broken-down horse', 'wreck']","shabby, worn-out horse or object",Object,1.14,
