Word,POS,Stereotype,Tag,Synset,Source,Glossa,Glossa EN,Lingua Glossa,Simona,Komal,Commenti Simona,Commenti Komal,Disagreement 3-0,Disagreement 1/2-0,agreement,Viviana,Valerio
ciabattino,n,yes,pa,bn:03406807n,WIKI,"Il calzolaio è un artigiano che realizza e ripara scarpe ed accessori quali borse, cinture ed abbigliamento in pelle.// Artigiano che realizza o ripara scarpe// Persona la cui professione consiste nel fare e riparare di calzature.",A cordwainer is a shoemaker who makes fine soft leather shoes and other luxury footwear articles.,it,1,0,,,,,FALSE,,1
avidità,n,no,svp,bn:03570431n,OMWIKI,Ardente desiderio.,"In the context of biochemistry, avidity refers to the accumulated strength of multiple affinities of individual non-covalent binding interactions, such as between a protein receptor and its ligand, and is commonly referred to as functional affinity.",it,0,2,,,FALSE,FALSE,FALSE,,0
vaccata,n,no,an,**NotInBN***,,,,,,,,,,,,,
vaccona,n,no,pr,**NotInBN***,,,,,,,,,,,,,
fascio,n,no,cds,bn:03650742n,WIKIDATA,"Fascio, plural-sci / `faʃʃo, ʃi / is an Italian word literally meaning ""a bundle"" or ""a sheaf"", and figuratively league, and which was used in the late 19th century to refer to political groups of many different orientations.","Fascio, plural-sci / `faʃʃo, ʃi / is an Italian word literally meaning ""a bundle"" or ""a sheaf"", and figuratively league, and which was used in the late 19th century to refer to political groups of many different orientations.",en,1,0,,,,,FALSE,,0
cerusico,n,yes,pa,bn:03835164n,WIKI,Cerusico è un termine con cui per molti secoli si indicò il chirurgo.,The Barber surgeon was one of the most common medical practitioners of medieval Europe -- generally charged with looking after soldiers during or after a battle.,it,1,0,,,,,FALSE,,0
ronzino,n,no,an,bn:03879458n,WIKI,Il termine ronzino indica un cavallo dalla cattiva conformazione.,"The term rouncey was used during the Middle Ages to refer to an ordinary, all-purpose horse.",it,0,2,,,,,FALSE,,2
bonzo,n,yes,pa,bn:04021319n,WIKI,"Bonzo è il termine non accademico con cui in Occidente vengono talvolta indicati i monaci buddhisti giapponesi, cinesi, coreani e vietnamiti.// Denominazione occidentale dei monaci buddhisti giapponesi, cinesi, coreani e vietnamiti",,it,1,0,secondo Treccani: Personaggio che ha o si dà grande importanza.,,FALSE,TRUE,FALSE,,1
crucco,n,yes,ps,bn:04088137n,WIKI,"Il termine crucco è un adattamento italiano del croato e sloveno kruh, che significa ""pane"".",,it,0,1,,,,,FALSE,,0
ciabattino,n,yes,pa,bn:04772638n,WIKIDATA,Person who repairs shoes,,en,1,0,,,,,FALSE,,1
vagabondo,n,yes,dmc,bn:00079465n,IWN,"L'essere senza dimora per scelta o per povertà// La condizione di vagabondo// Persona abbandonata dalla società, specialmente una persona senza casa permanente né mezzi di sostentamento.",The state of wandering from place to place; having no permanent home or means of livelihood,it,1,1,,,,,TRUE,,
consorteria,n,no,cds,bn:04905235n,WIKI,"Una consorteria, detta anche cricca, è un'aggregazione sociale tra individui o gruppi di individui, uniti da un interesse comune, che mirano a favorire gli interessi di coloro che fanno parte del gruppo.",,it,1,0,,,,,FALSE,,1
vagabondo,n,yes,dmc,bn:03299679n,WIKIDATA,"I Troll sono una razza di Arda, l'universo immaginario fantasy creato dallo scrittore inglese J.R.R. Tolkien.","In J. R. R. Tolkien's legendarium, Trolls are large humanoids of great strength and poor intellect.",it,0,0,,,,,TRUE,,
vagabondo,n,yes,dmc,bn:03608549n,WIKITR,A drifter is a type of fishing boat.,A drifter is a type of fishing boat.,en,0,0,,,,,TRUE,,
vagabondo,n,yes,dmc,bn:16281325n,WIKI,"Un vagabondo è una persona che conduce uno stile di vita all'insegna della povertà, in genere senza un lavoro regolare, spesso, volontariamente o no, senza una fissa dimora, che conduce una vita itinerante, il ""nessun fuoco, nessun luogo"", vagando di città in città, in contrasto con il mendicante che invece si attacca ad un territorio e rimane lì.",,it,1,1,,,,,TRUE,,
vaiassa,n,no,cds,bn:08916390n,WIKI,"Vaiassa è un vocabolo della lingua napoletana che originariamente ha il significato di ""serva"" o ""domestica"", più recentemente anche usato, come sinonimo di donna di bassa condizione civile, sguaiata e volgare, ""sbraitante e rissaiola"".// Donna volgare",,it,3,3,,,,,TRUE,,
dilettantismo,n,no,qas,bn:05151567n,WIKIDATA,"Als Liebhaberei ist die Tätigkeit eines Steuerpflichtigen zu verstehen, die ohne Gewinnerzielungsabsicht ausgeübt wird.",,de,1,2,ho tenuto in conto le traduzioni delle lingue che conosco per annotarlo,glossa in tedesco,,,FALSE,,1
vandalo,n,yes,ps,bn:00079546n,OMWN_IT,"Chi distrugge, annienta, abbatte.// Chi distrugge, annienta, abbatte// Persona che distrugge o danneggia inutilmente le proprietà altrui.",Someone who willfully destroys or defaces property,it,3,3,,,,,TRUE,,
provincialismo,n,no,cds,bn:05278477n,WIKIDATA,"Als Provinzialismus, beziehungsweise als Provinzialität, wird pejorativ eine Einstellung von Menschen bezeichnet, die eigene regionale oder örtliche Tradition engstirnig als das Maß aller Dinge nehmen.",,de,,2,non conosco il tedesco :(,glossa in tedesco,,,FALSE,,2
vandalo,n,yes,ps,bn:00669367n,WIKI,"La lingua vandalica o vandala fu una lingua germanica, un probabile parente stretto della lingua gotica.// Lingua germanica",Vandalic was a Germanic language probably closely related to Gothic.,it,0,0,,,,,TRUE,,
intolleranza,n,no,svp,bn:08260738n,WIKIDATA,No definition available,,-,,2,,,,,FALSE,,2
vanità,n,no,svp,bn:00030636n,OMWN_IT,L'essere vuoto moralmente o intellettualmente.// L'essere vuoto moralmente o intellettualmente// Qualità di essere senza valore o inutile.,The quality of being valueless or futile,it,3,3,,,,,TRUE,,
FALSO,n,yes,dmc,bn:08839802n,WIKI,Il falso è un reato previsto e disciplinato dal codice penale italiano agli art. 476 e seguenti con riferimento agli atti.,,it,2,0,,,,,FALSE,,0
norcino,n,yes,pa,bn:08847850n,WIKI,Il norcino è colui che macella il maiale e si occupa di lavorarne le carni.,,it,1,0,,,,,FALSE,,1
vanità,n,no,svp,bn:00011673n,OMWN_IT,Outspoken conceit,Outspoken conceit,en,3,3,,,,,TRUE,,
deficiente,n,yes,ddp,bn:08904928n,WIKI,"Nel linguaggio medico-scientifico il termine indica la presenza di un deficit nell'organismo di un individuo umano, quale, ad esempio, una carenza di ossigeno.",,it,1,3,,,,,FALSE,,1
vastaso,n,yes,pa,**NotInBN***,,,,,,,,,,,,,
velinaro,n,no,cds,**NotInBN***,,,,,,,,,,,,,
venale,a,no,cds,bn:00098848a,OMWN_IT,Detto di persona avida di denaro.// Detto di persona avida di denaro,Capable of being corrupted,it,3,3,,,,,TRUE,,
mentecatto,n,yes,ddp,bn:08916347n,WIKI,"Mente càptus è un'espressione utilizzata dai Romani che si riferiva ad una persona con una limitata capacità di agire, in quanto avente un'infermità mentale.",,it,1,2,,,,,FALSE,,1
venalità,n,no,cds,bn:00079720n,OMWN_IT,Prostitution of talents or offices or services for reward,Prostitution of talents or offices or services for reward,en,3,3,,,,,TRUE,,
venalità,n,no,cds,bn:17189217n,WIKITR,"Venality is a vice associated with being bribeable or of selling one's services or power, especially when one should act justly instead.","Venality is a vice associated with being bribeable or of selling one's services or power, especially when one should act justly instead.",en,2,2,,,,,TRUE,,
carrettiere,n,yes,pa,bn:08954335n,WIKI,"Il carrettiere era un trasportatore di merci varie, dal carbone alla legna, dai materiali da costruzione ai prodotti della campagna.",,it,1,0,,,,,FALSE,,1
massa,n,no,cds,bn:09063909n,WIKI,Il termine massa ha avuto diversi significati nel corso delle diverse epoche storiche.// Raggruppamento sociale.,,it,1,0,,,,,FALSE,,1
patacca,n,no,cds,bn:09075780n,WIKI,"Patacca è il termine con il quale venivano indicate diverse monete, in genere grosse, pesanti e di scarso valore.",,it,3,0,,,,,FALSE,,0
burino,n,yes,rci,bn:09078274n,WIKI,"Con il termine burino, in dialetto romanesco, viene designato il contadino, il campagnolo e, in senso più esteso e moderno, persona provinciale proveniente da zone o province circostanti la Capitale.",,it,1,3,,,FALSE,FALSE,FALSE,,3
papera,n,no,an,bn:09080948n,WIKI,Papero o papera significa giovane oca non ancora in fase riproduttiva.// Giovane oca non ancora in fase riproduttiva,,it,1,0,,,,,FALSE,,1
verga,n,no,asm,bn:00060403n,WIKI,Il panico verga è un'erba delle stagioni calde ed è una delle specie dominanti delle praterie di erba alta nell'America settentrionale.// Specie di pianta della famiglia Poaceae,Grass of western America used for hay,it,0,0,,,,,TRUE,,
verga,n,no,asm,bn:08850303n,WIKI,"Il Verga era una nave traghetto della Classe Poeta, in servizio per la Tirrenia di Navigazione dal 1978 al 1997.// Nave traghetto italiana",,it,0,0,,,,,TRUE,,
verme,n,no,an,bn:00052684n,IWN,Larva di un particolare tipo di mosca usata come esca.// Larva di un particolare tipo di mosca usata come esca,The larva of the housefly and blowfly commonly found in decaying organic matter,it,1,1,,,,,TRUE,,
verme,n,no,an,bn:00079805n,WIKIDATA,The narrow central part of the cerebellum between the two hemispheres,The narrow central part of the cerebellum between the two hemispheres,en,0,0,la glossa si riferisce a 'vermis cerebelli',,,,TRUE,,
massa,n,no,cds,bn:09081004n,WIKI,Il termine massa deriva dalla parola greca μαζα che indica l'impasto per fare il pane e dal verbo μάσσειν che vuol dire impastare.// Aggregazione culturale.// Insieme di individui,,it,1,0,,,,,FALSE,,0
verme,n,no,an,bn:00081636n,WIKI,Un worm è una particolare categoria di malware in grado di autoreplicarsi.// Categoria di malware// Programma autoreplicante che si propaga ampiamente attraverso una rete.,A software program capable of reproducing itself that can spread from one computer to the next over a network,it,0,0,Speriamo che questa traduzione del worm informatico non prenda piede!,,,,TRUE,,
vermiciattolo,n,no,an,**NotInBN***,,,,,,,,,,,,,
vieto,a,no,cds,**NotInBN***,,,,,,,,,,,,,
quello,a,no,qas,bn:13601451a,OMWIKI,"The indicated item (at a distance from the speaker, or previously mentioned, or at another time).",,en,1,0,indicare qualcuno con quello ha quasi sempre connotazione negativa,,,,FALSE,,0
guascone,a,yes,ps,bn:13601593a,OMWIKI,"Relativo alla regione francese della Guascogna, al popolo che vi abita ed al dialetto che vi si parla.",Of or relating to Gascony.,it,1,0,usato anche come sinonimo di spaccone,,,,FALSE,,1
vigliaccheria,n,no,cds,bn:00063397n,WNTR,Abject pusillanimity,Abject pusillanimity,en,2,2,,,,,TRUE,,
vigliacco,n,no,cds,bn:00014600n,WNTR,A cowardly and despicable person,A cowardly and despicable person,en,3,3,,,,,TRUE,,
vigliacco,n,no,cds,bn:00018267n,OMWIKI,"Una persona che non ha coraggio.// Persona di carattere debole, che manca di coraggio e/o forza morale.","A person who lacks confidence, is irresolute and wishy-washy",it,3,3,,,,,TRUE,,
amorale,a,yes,dmc,bn:13604858a,OMWIKI,Che non fa considerazione sul bene o il male.,,it,1,3,,,FALSE,FALSE,FALSE,,1
vigliacco,n,no,cds,bn:00023603n,WIKT,An abject coward,An abject coward,en,3,3,,,,,TRUE,,
idolatrare,v,no,cds,bn:13610428v,BABELNET,To idolize.,To idolize.,en,1,2,,,,,FALSE,,1
vigliacco,n,no,cds,bn:00056757n,WIKT,An insipid weakling who is foolishly sentimental,An insipid weakling who is foolishly sentimental,en,3,3,,,,,TRUE,,
bisex,a,no,om,bn:13623377a,WIKT,Bisexual.,Bisexual.,en,1,0,,,FALSE,TRUE,FALSE,,0
pulcioso,a,yes,ddf,bn:13638129a,WIKT,Infested with fleas.,Infested with fleas.,en,1,2,,,,,FALSE,,2
vile,n,no,cds,bn:00018267n,OMWIKI,"Una persona che non ha coraggio.// Persona di carattere debole, che manca di coraggio e/o forza morale.","A person who lacks confidence, is irresolute and wishy-washy",it,3,3,,,,,TRUE,,
turlupinare,v,yes,dmc,bn:13668819v,WIKT,"To deceive, to beguile","To deceive, to beguile",en,2,3,,,,,FALSE,,3
cazzeggiare,v,no,asm,bn:13691080v,WIKT,To fool around.,To fool around.,en,1,2,,,,,FALSE,,1
vile,n,no,cds,bn:00056757n,WIKT,An insipid weakling who is foolishly sentimental,An insipid weakling who is foolishly sentimental,en,3,3,,,,,TRUE,,
vile,a,no,cds,bn:00100362a,OMWN_IT,Che merita disprezzo o spregio.,Deserving of contempt or scorn,it,3,3,,,,,TRUE,,
cazzeggiare,v,no,asm,bn:13691082v,WIKT,"To horseplay, joke around, behave immaturely or irresponsibly","To horseplay, joke around, behave immaturely or irresponsibly",en,3,2,,,,,FALSE,,3
genovese,a,yes,rci,bn:13719727a,WIKT,Of or pertaining to Genoa (),Of or pertaining to Genoa (),en,1,0,,,,,FALSE,,1
marrone,a,no,asm,bn:13742713a,WIKT,"Of a pale brown colour, like that of milk coffee.","Of a pale brown colour, like that of milk coffee.",en,1,0,,,,,FALSE,,1
coglione,n,no,asm,bn:13764335n,WIKT,One who engages in nonsensical chatter or unwanted conversation.,One who engages in nonsensical chatter or unwanted conversation.,en,2,3,,,,,FALSE,,3
violento,a,no,re,bn:00098658a,OMWIKI,Rumoroso e privo di restrizioni o di disciplina.,Noisy and lacking in restraint or discipline,it,3,3,rivolto a persone,,,,TRUE,,
imbecille,n,yes,ddp,bn:13989259n,WIKITR,"Imbecile was a medical category of people with moderate to severe intellectual disability, as well as a type of criminal.","Imbecile was a medical category of people with moderate to severe intellectual disability, as well as a type of criminal.",en,1,2,,,,,FALSE,,1
banda,n,no,cds,bn:14057877n,WIKI,Il termine banda nelle scienze etnoantropologiche viene utilizzato per indicare la forma più elementare di società umana.// Concetto dell''etnoantropologia,A band society is the simplest form of human society.,it,1,0,,,FALSE,TRUE,FALSE,,0
cortigiana,n,no,pr,bn:14120756n,WIKI,"Con l'aggettivo cortigiano ci si riferisce a tutto ciò che è relativo a una corte, alla vita di corte.// Insieme di personaggi (cortigiani), che circondano un sovrano o un uomo di particolare importanza. Spesso, nell `accezione di alta corte, il tribunale reale. Nel regno longobardo, la corte coincideva con il fisco. Deriva dal francese faire la cour (""fare la corte""), cioè costituire il gruppo di persone che vivono nel seguito.",A courtier is a person who is often in attendance at the court of a king or other royal personage.,it,1,0,,,,,FALSE,,1
picia,n,no,pr,bn:14218342n,WIKIDATA,Edible fruit of Ficus carica,,en,1,0,,,,,FALSE,,0
violenza,n,no,re,bn:00034115n,IWN,"Violenza incontrastata, ad es. di fenomeni atmosferici// La proprietà di avere forza estrema o essere selvaggio o turbolento.",The property of being wild or turbulent,it,2,2,,,,,TRUE,,
violenza,n,no,re,bn:00035772n,IWN,"Atto violento, con cui si sopraffà la volontà altrui// ""Azione volontaria, esercitata da un soggetto su un altro, in modo da determinarlo ad agire contro la sua volontà.""",An act of aggression (as one against a person who resists),it,2,2,,,,,TRUE,,
